Time	Event Type	Plate ID	Insp. ID	Plate Type	Light Path	Setting	Project	Experiment	User Name	Group	Duration
2018/10/20 04:59:57	Plate Move - Imager to Stage	8883		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core II-4C	ethompson	Fraser	0 minute
2018/10/20 04:59:16	Plate Move - Storage to Stage	8884		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core III-4C	ethompson	Fraser	0 minute
2018/10/20 04:47:18	Plate Inspection (Scheduled)	8883	83758	96 Well MRC, 2 Drop	Visible		GS_WT-tagless	19-Oct-18-JCSG Core II-4C	ethompson	Fraser	12.5 minutes
2018/10/20 04:46:45	Plate Move - Imager to Stage	8882		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core I-4C	ethompson	Fraser	0 minute
2018/10/20 04:46:16	Plate Move - Storage to Stage	8883		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core II-4C	ethompson	Fraser	0 minute
2018/10/20 04:35:24	Plate Inspection (Scheduled)	8882	83756	96 Well MRC, 2 Drop	Visible		GS_WT-tagless	19-Oct-18-JCSG Core I-4C	ethompson	Fraser	11.2 minutes
2018/10/20 04:34:51	Plate Move - Storage to Stage	8882		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core I-4C	ethompson	Fraser	0 minute
2018/10/20 03:08:39	Plate Move - Imager to Stage	8749		96 Well MRC, 2 Drop	Plate Movement		R341C	28-Sep-18-JCSG Core I	ethompson	Fraser	0 minute
2018/10/20 02:48:33	Plate Inspection (Scheduled)	8749	83747	96 Well MRC, 2 Drop	Visible		R341C	28-Sep-18-JCSG Core I	ethompson	Fraser	19.9 minutes
2018/10/20 02:47:59	Plate Move - Imager to Stage	8750		96 Well MRC, 2 Drop	Plate Movement		R341C	28-Sep-18-JCSG Core II	ethompson	Fraser	0 minute
2018/10/20 02:46:57	Plate Move - Storage to Stage	8749		96 Well MRC, 2 Drop	Plate Movement		R341C	28-Sep-18-JCSG Core I	ethompson	Fraser	0 minute
2018/10/20 02:29:23	Plate Inspection (Scheduled)	8750	83744	96 Well MRC, 2 Drop	Visible		R341C	28-Sep-18-JCSG Core II	ethompson	Fraser	18.4 minutes
2018/10/20 02:28:49	Plate Move - Imager to Stage	8751		96 Well MRC, 2 Drop	Plate Movement		R341C	28-Sep-18-JCSG Core III	ethompson	Fraser	0 minute
2018/10/20 02:27:32	Plate Move - Storage to Stage	8750		96 Well MRC, 2 Drop	Plate Movement		R341C	28-Sep-18-JCSG Core II	ethompson	Fraser	0 minute
2018/10/20 02:07:09	Plate Inspection (Scheduled)	8751	83741	96 Well MRC, 2 Drop	Visible		R341C	28-Sep-18-JCSG Core III	ethompson	Fraser	21.5 minutes
2018/10/20 02:06:34	Plate Move - Imager to Stage	8752		96 Well MRC, 2 Drop	Plate Movement		R341C	28-Sep-18-JCSG Core IV	ethompson	Fraser	0 minute
2018/10/20 02:05:19	Plate Move - Storage to Stage	8751		96 Well MRC, 2 Drop	Plate Movement		R341C	28-Sep-18-JCSG Core III	ethompson	Fraser	0 minute
2018/10/20 01:42:11	Plate Inspection (Scheduled)	8752	83737	96 Well MRC, 2 Drop	Visible		R341C	28-Sep-18-JCSG Core IV	ethompson	Fraser	24.2 minutes
2018/10/20 01:41:37	Plate Move - Imager to Stage	8753		96 Well MRC, 2 Drop	Plate Movement		R341C	28-Sep-18-PACT	ethompson	Fraser	0 minute
2018/10/20 01:40:08	Plate Move - Storage to Stage	8752		96 Well MRC, 2 Drop	Plate Movement		R341C	28-Sep-18-JCSG Core IV	ethompson	Fraser	0 minute
2018/10/20 01:17:50	Plate Inspection (Scheduled)	8753	83736	96 Well MRC, 2 Drop	Visible		R341C	28-Sep-18-PACT	ethompson	Fraser	23.6 minutes
2018/10/20 01:17:16	Plate Move - Storage to Stage	8753		96 Well MRC, 2 Drop	Plate Movement		R341C	28-Sep-18-PACT	ethompson	Fraser	0 minute
2018/10/19 18:24:42	Plate Move - Imager to Stage	8880		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-AmSO4-4C	ethompson	Fraser	0 minute
2018/10/19 18:09:26	Plate Inspection (Scheduled)	8880	83734	96 Well MRC, 2 Drop	Visible		GS_WT-tagless	19-Oct-18-AmSO4-4C	ethompson	Fraser	15 minutes
2018/10/19 18:08:51	Plate Move - Imager to Stage	8879		96 Well Greiner Hanging, 1 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-MemGold 2	ethompson	Fraser	0 minute
2018/10/19 18:08:12	Plate Move - Storage to Stage	8880		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-AmSO4-4C	ethompson	Fraser	0 minute
2018/10/19 18:00:24	Plate Inspection (Scheduled)	8879	83733	96 Well Greiner Hanging, 1 Drop	Visible		GS_WT-tagless	19-Oct-18-MemGold 2	ethompson	Fraser	8.3 minutes
2018/10/19 17:59:50	Plate Move - Imager to Stage	8881		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-ComPas-4C	ethompson	Fraser	0 minute
2018/10/19 17:59:19	Plate Move - Storage to Stage	8879		96 Well Greiner Hanging, 1 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-MemGold 2	ethompson	Fraser	0 minute
2018/10/19 17:44:52	Plate Inspection (Scheduled)	8881	83732	96 Well MRC, 2 Drop	Visible		GS_WT-tagless	19-Oct-18-ComPas-4C	ethompson	Fraser	14.8 minutes
2018/10/19 17:44:18	Plate Move - Imager to Stage	8885		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core IV-4C	ethompson	Fraser	0 minute
2018/10/19 17:43:28	Plate Move - Storage to Stage	8881		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-ComPas-4C	ethompson	Fraser	0 minute
2018/10/19 17:27:11	Plate Inspection (Scheduled)	8885	83731	96 Well MRC, 2 Drop	Visible		GS_WT-tagless	19-Oct-18-JCSG Core IV-4C	ethompson	Fraser	16.9 minutes
2018/10/19 17:26:36	Plate Move - Imager to Stage	8884		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core III-4C	ethompson	Fraser	0 minute
2018/10/19 17:26:02	Plate Move - Storage to Stage	8885		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core IV-4C	ethompson	Fraser	0 minute
2018/10/19 17:11:21	Plate Inspection (Scheduled)	8884	83728	96 Well MRC, 2 Drop	Visible		GS_WT-tagless	19-Oct-18-JCSG Core III-4C	ethompson	Fraser	15.1 minutes
2018/10/19 17:10:48	Plate Move - Imager to Stage	8883		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core II-4C	ethompson	Fraser	0 minute
2018/10/19 17:10:04	Plate Move - Storage to Stage	8884		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core III-4C	ethompson	Fraser	0 minute
2018/10/19 16:55:08	Plate Inspection (Scheduled)	8883	83727	96 Well MRC, 2 Drop	Visible		GS_WT-tagless	19-Oct-18-JCSG Core II-4C	ethompson	Fraser	15.5 minutes
2018/10/19 16:54:34	Plate Move - Imager to Stage	8882		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core I-4C	ethompson	Fraser	0 minute
2018/10/19 16:54:04	Plate Move - Storage to Stage	8883		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core II-4C	ethompson	Fraser	0 minute
2018/10/19 16:39:34	Plate Inspection (Scheduled)	8882	83725	96 Well MRC, 2 Drop	Visible		GS_WT-tagless	19-Oct-18-JCSG Core I-4C	ethompson	Fraser	14.8 minutes
2018/10/19 16:39:00	Plate Move - Storage to Stage	8882		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core I-4C	ethompson	Fraser	0 minute
2018/10/19 16:38:25	Plate Move - Load Port to Stage	8880		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-AmSO4-4C	ethompson	Fraser	0 minute
2018/10/19 16:37:33	Plate Move - Load Port to Stage	8879		96 Well Greiner Hanging, 1 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-MemGold 2	ethompson	Fraser	0 minute
2018/10/19 16:37:17	Plate Move - Load Port to Stage	8881		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-ComPas-4C	ethompson	Fraser	0 minute
2018/10/19 16:36:22	Plate Move - Load Port to Stage	8885		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core IV-4C	ethompson	Fraser	0 minute
2018/10/19 16:36:06	Plate Move - Load Port to Stage	8884		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core III-4C	ethompson	Fraser	0 minute
2018/10/19 16:35:11	Plate Move - Load Port to Stage	8883		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core II-4C	ethompson	Fraser	0 minute
2018/10/19 16:34:55	Plate Move - Load Port to Stage	8882		96 Well MRC, 2 Drop	Plate Movement		GS_WT-tagless	19-Oct-18-JCSG Core I-4C	ethompson	Fraser	0 minute
2018/10/19 07:50:28	Plate Move - Imager to Stage	8846		96 Well Greiner Hanging, 1 Drop	Plate Movement		R341C	R341C-11-Oct-18-MemGold 2-4C	ethompson	Fraser	0 minute
2018/10/19 07:44:19	Plate Inspection (Scheduled)	8846	83701	96 Well Greiner Hanging, 1 Drop	Visible		R341C	R341C-11-Oct-18-MemGold 2-4C	ethompson	Fraser	5.9 minutes
2018/10/19 07:43:45	Plate Move - Imager to Stage	8840		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-Classics II-4C	ethompson	Fraser	0 minute
2018/10/19 07:43:30	Plate Move - Storage to Stage	8846		96 Well Greiner Hanging, 1 Drop	Plate Movement		R341C	R341C-11-Oct-18-MemGold 2-4C	ethompson	Fraser	0 minute
2018/10/19 07:26:43	Plate Inspection (Scheduled)	8840	83699	96 Well MRC, 2 Drop	Visible		R341C	R341C-11-Oct-18-Classics II-4C	ethompson	Fraser	16.9 minutes
2018/10/19 07:26:10	Plate Move - Imager to Stage	8838		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-ComPas-4C	ethompson	Fraser	0 minute
2018/10/19 07:24:47	Plate Move - Storage to Stage	8840		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-Classics II-4C	ethompson	Fraser	0 minute
2018/10/19 07:03:42	Plate Inspection (Scheduled)	8838	83698	96 Well MRC, 2 Drop	Visible		R341C	R341C-11-Oct-18-ComPas-4C	ethompson	Fraser	22.3 minutes
2018/10/19 07:03:08	Plate Move - Imager to Stage	8839		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-Classics I-4C	ethompson	Fraser	0 minute
2018/10/19 07:02:03	Plate Move - Storage to Stage	8838		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-ComPas-4C	ethompson	Fraser	0 minute
2018/10/19 06:37:35	Plate Inspection (Scheduled)	8839	83696	96 Well MRC, 2 Drop	Visible		R341C	R341C-11-Oct-18-Classics I-4C	ethompson	Fraser	25.4 minutes
2018/10/19 06:37:01	Plate Move - Imager to Stage	8837		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-AmSO4-4C	ethompson	Fraser	0 minute
2018/10/19 06:35:49	Plate Move - Storage to Stage	8839		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-Classics I-4C	ethompson	Fraser	0 minute
2018/10/19 06:12:48	Plate Inspection (Scheduled)	8837	83694	96 Well MRC, 2 Drop	Visible		R341C	R341C-11-Oct-18-AmSO4-4C	ethompson	Fraser	24 minutes
2018/10/19 06:12:15	Plate Move - Storage to Stage	8837		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-AmSO4-4C	ethompson	Fraser	0 minute
2018/10/18 07:50:51	Plate Move - Imager to Stage	8846		96 Well Greiner Hanging, 1 Drop	Plate Movement		R341C	R341C-11-Oct-18-MemGold 2-4C	ethompson	Fraser	0 minute
2018/10/18 07:44:37	Plate Inspection (Scheduled)	8846	83644	96 Well Greiner Hanging, 1 Drop	Visible		R341C	R341C-11-Oct-18-MemGold 2-4C	ethompson	Fraser	6 minutes
2018/10/18 07:44:04	Plate Move - Imager to Stage	8840		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-Classics II-4C	ethompson	Fraser	0 minute
2018/10/18 07:43:48	Plate Move - Storage to Stage	8846		96 Well Greiner Hanging, 1 Drop	Plate Movement		R341C	R341C-11-Oct-18-MemGold 2-4C	ethompson	Fraser	0 minute
2018/10/18 07:26:57	Plate Inspection (Scheduled)	8840	83642	96 Well MRC, 2 Drop	Visible		R341C	R341C-11-Oct-18-Classics II-4C	ethompson	Fraser	16.9 minutes
2018/10/18 07:26:23	Plate Move - Imager to Stage	8838		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-ComPas-4C	ethompson	Fraser	0 minute
2018/10/18 07:25:01	Plate Move - Storage to Stage	8840		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-Classics II-4C	ethompson	Fraser	0 minute
2018/10/18 07:03:52	Plate Inspection (Scheduled)	8838	83640	96 Well MRC, 2 Drop	Visible		R341C	R341C-11-Oct-18-ComPas-4C	ethompson	Fraser	22.3 minutes
2018/10/18 07:03:19	Plate Move - Imager to Stage	8839		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-Classics I-4C	ethompson	Fraser	0 minute
2018/10/18 07:02:16	Plate Move - Storage to Stage	8838		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-ComPas-4C	ethompson	Fraser	0 minute
2018/10/18 06:37:42	Plate Inspection (Scheduled)	8839	83639	96 Well MRC, 2 Drop	Visible		R341C	R341C-11-Oct-18-Classics I-4C	ethompson	Fraser	25.4 minutes
2018/10/18 06:37:08	Plate Move - Imager to Stage	8837		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-AmSO4-4C	ethompson	Fraser	0 minute
2018/10/18 06:35:56	Plate Move - Storage to Stage	8839		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-Classics I-4C	ethompson	Fraser	0 minute
2018/10/18 06:12:46	Plate Inspection (Scheduled)	8837	83638	96 Well MRC, 2 Drop	Visible		R341C	R341C-11-Oct-18-AmSO4-4C	ethompson	Fraser	24.2 minutes
2018/10/18 06:12:14	Plate Move - Storage to Stage	8837		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-AmSO4-4C	ethompson	Fraser	0 minute
2018/10/17 07:57:49	Plate Move - Imager to Stage	8700		96 Well Greiner Hanging, 1 Drop	Plate Movement		Haerim	M4-003-3D Structure	lolicato	Minor	0 minute
2018/10/17 07:54:47	Plate Inspection (Scheduled)	8700	83607	96 Well Greiner Hanging, 1 Drop	Visible		Haerim	M4-003-3D Structure	lolicato	Minor	2.8 minutes
2018/10/17 07:54:14	Plate Move - Imager to Stage	8701		96 Well Greiner Hanging, 1 Drop	Plate Movement		Haerim	M4-004-3D Structure	lolicato	Minor	0 minute
2018/10/17 07:53:56	Plate Move - Storage to Stage	8700		96 Well Greiner Hanging, 1 Drop	Plate Movement		Haerim	M4-003-3D Structure	lolicato	Minor	0 minute
2018/10/17 07:51:08	Plate Inspection (Scheduled)	8701	83606	96 Well Greiner Hanging, 1 Drop	Visible		Haerim	M4-004-3D Structure	lolicato	Minor	2.9 minutes
2018/10/17 07:50:34	Plate Move - Imager to Stage	8846		96 Well Greiner Hanging, 1 Drop	Plate Movement		R341C	R341C-11-Oct-18-MemGold 2-4C	ethompson	Fraser	0 minute
2018/10/17 07:50:00	Plate Move - Storage to Stage	8701		96 Well Greiner Hanging, 1 Drop	Plate Movement		Haerim	M4-004-3D Structure	lolicato	Minor	0 minute
2018/10/17 07:44:23	Plate Inspection (Scheduled)	8846	83605	96 Well Greiner Hanging, 1 Drop	Visible		R341C	R341C-11-Oct-18-MemGold 2-4C	ethompson	Fraser	6 minutes
2018/10/17 07:43:49	Plate Move - Imager to Stage	8840		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-Classics II-4C	ethompson	Fraser	0 minute
2018/10/17 07:43:32	Plate Move - Storage to Stage	8846		96 Well Greiner Hanging, 1 Drop	Plate Movement		R341C	R341C-11-Oct-18-MemGold 2-4C	ethompson	Fraser	0 minute
2018/10/17 07:26:30	Plate Inspection (Scheduled)	8840	83604	96 Well MRC, 2 Drop	Visible		R341C	R341C-11-Oct-18-Classics II-4C	ethompson	Fraser	17.1 minutes
2018/10/17 07:25:56	Plate Move - Imager to Stage	8838		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-ComPas-4C	ethompson	Fraser	0 minute
2018/10/17 07:24:34	Plate Move - Storage to Stage	8840		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-Classics II-4C	ethompson	Fraser	0 minute
2018/10/17 07:03:42	Plate Inspection (Scheduled)	8838	83602	96 Well MRC, 2 Drop	Visible		R341C	R341C-11-Oct-18-ComPas-4C	ethompson	Fraser	22.1 minutes
2018/10/17 07:03:08	Plate Move - Imager to Stage	8839		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-Classics I-4C	ethompson	Fraser	0 minute
2018/10/17 07:02:06	Plate Move - Storage to Stage	8838		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-ComPas-4C	ethompson	Fraser	0 minute
2018/10/17 06:37:52	Plate Inspection (Scheduled)	8839	83600	96 Well MRC, 2 Drop	Visible		R341C	R341C-11-Oct-18-Classics I-4C	ethompson	Fraser	25.1 minutes
2018/10/17 06:37:19	Plate Move - Imager to Stage	8837		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-AmSO4-4C	ethompson	Fraser	0 minute
2018/10/17 06:36:05	Plate Move - Storage to Stage	8839		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-Classics I-4C	ethompson	Fraser	0 minute
2018/10/17 06:12:46	Plate Inspection (Scheduled)	8837	83598	96 Well MRC, 2 Drop	Visible		R341C	R341C-11-Oct-18-AmSO4-4C	ethompson	Fraser	24.4 minutes
2018/10/17 06:12:12	Plate Move - Storage to Stage	8837		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-AmSO4-4C	ethompson	Fraser	0 minute
2018/10/17 05:02:36	Plate Move - Imager to Stage	8657		96 Well Greiner Hanging, 1 Drop	Plate Movement		Haerim	M4-002	lolicato	Minor	0 minute
2018/10/17 04:55:53	Plate Inspection (Scheduled)	8657	83592	96 Well Greiner Hanging, 1 Drop	Visible		Haerim	M4-002	lolicato	Minor	6.4 minutes
2018/10/17 04:55:19	Plate Move - Imager to Stage	8656		96 Well Greiner Hanging, 1 Drop	Plate Movement		Haerim	M4-001	lolicato	Minor	0 minute
2018/10/17 04:54:50	Plate Move - Storage to Stage	8657		96 Well Greiner Hanging, 1 Drop	Plate Movement		Haerim	M4-002	lolicato	Minor	0 minute
2018/10/17 04:49:35	Plate Inspection (Scheduled)	8656	83591	96 Well Greiner Hanging, 1 Drop	Visible	Visible (Default)	Haerim	M4-001	lolicato	Minor	5.6 minutes
2018/10/17 04:49:02	Plate Move - Storage to Stage	8656		96 Well Greiner Hanging, 1 Drop	Plate Movement		Haerim	M4-001	lolicato	Minor	0 minute
2018/10/16 07:50:26	Plate Move - Imager to Stage	8846		96 Well Greiner Hanging, 1 Drop	Plate Movement		R341C	R341C-11-Oct-18-MemGold 2-4C	ethompson	Fraser	0 minute
2018/10/16 07:44:05	Plate Inspection (Scheduled)	8846	83548	96 Well Greiner Hanging, 1 Drop	Visible		R341C	R341C-11-Oct-18-MemGold 2-4C	ethompson	Fraser	6.1 minutes
2018/10/16 07:43:32	Plate Move - Imager to Stage	8840		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-Classics II-4C	ethompson	Fraser	0 minute
2018/10/16 07:43:15	Plate Move - Storage to Stage	8846		96 Well Greiner Hanging, 1 Drop	Plate Movement		R341C	R341C-11-Oct-18-MemGold 2-4C	ethompson	Fraser	0 minute
2018/10/16 07:26:15	Plate Inspection (Scheduled)	8840	83547	96 Well MRC, 2 Drop	Visible		R341C	R341C-11-Oct-18-Classics II-4C	ethompson	Fraser	17.1 minutes
2018/10/16 07:25:42	Plate Move - Imager to Stage	8838		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-ComPas-4C	ethompson	Fraser	0 minute
2018/10/16 07:24:23	Plate Move - Storage to Stage	8840		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-Classics II-4C	ethompson	Fraser	0 minute
2018/10/16 07:03:22	Plate Inspection (Scheduled)	8838	83545	96 Well MRC, 2 Drop	Visible		R341C	R341C-11-Oct-18-ComPas-4C	ethompson	Fraser	22.1 minutes
2018/10/16 07:02:48	Plate Move - Imager to Stage	8839		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-Classics I-4C	ethompson	Fraser	0 minute
2018/10/16 07:01:46	Plate Move - Storage to Stage	8838		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-ComPas-4C	ethompson	Fraser	0 minute
2018/10/16 06:37:49	Plate Inspection (Scheduled)	8839	83543	96 Well MRC, 2 Drop	Visible		R341C	R341C-11-Oct-18-Classics I-4C	ethompson	Fraser	24.8 minutes
2018/10/16 06:37:15	Plate Move - Imager to Stage	8837		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-AmSO4-4C	ethompson	Fraser	0 minute
2018/10/16 06:36:02	Plate Move - Storage to Stage	8839		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-Classics I-4C	ethompson	Fraser	0 minute
2018/10/16 06:12:49	Plate Inspection (Scheduled)	8837	83541	96 Well MRC, 2 Drop	Visible		R341C	R341C-11-Oct-18-AmSO4-4C	ethompson	Fraser	24.3 minutes
2018/10/16 06:12:16	Plate Move - Storage to Stage	8837		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-AmSO4-4C	ethompson	Fraser	0 minute
2018/10/15 07:50:14	Plate Move - Imager to Stage	8846		96 Well Greiner Hanging, 1 Drop	Plate Movement		R341C	R341C-11-Oct-18-MemGold 2-4C	ethompson	Fraser	0 minute
2018/10/15 07:43:47	Plate Inspection (Scheduled)	8846	83506	96 Well Greiner Hanging, 1 Drop	Visible		R341C	R341C-11-Oct-18-MemGold 2-4C	ethompson	Fraser	6.2 minutes
2018/10/15 07:43:14	Plate Move - Imager to Stage	8840		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-Classics II-4C	ethompson	Fraser	0 minute
2018/10/15 07:42:57	Plate Move - Storage to Stage	8846		96 Well Greiner Hanging, 1 Drop	Plate Movement		R341C	R341C-11-Oct-18-MemGold 2-4C	ethompson	Fraser	0 minute
2018/10/15 07:25:52	Plate Inspection (Scheduled)	8840	83503	96 Well MRC, 2 Drop	Visible		R341C	R341C-11-Oct-18-Classics II-4C	ethompson	Fraser	17.2 minutes
2018/10/15 07:25:19	Plate Move - Imager to Stage	8838		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-ComPas-4C	ethompson	Fraser	0 minute
2018/10/15 07:24:05	Plate Move - Storage to Stage	8840		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-Classics II-4C	ethompson	Fraser	0 minute
2018/10/15 07:03:20	Plate Inspection (Scheduled)	8838	83500	96 Well MRC, 2 Drop	Visible		R341C	R341C-11-Oct-18-ComPas-4C	ethompson	Fraser	21.8 minutes
2018/10/15 07:02:47	Plate Move - Imager to Stage	8839		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-Classics I-4C	ethompson	Fraser	0 minute
2018/10/15 07:01:44	Plate Move - Storage to Stage	8838		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-ComPas-4C	ethompson	Fraser	0 minute
2018/10/15 06:37:36	Plate Inspection (Scheduled)	8839	83497	96 Well MRC, 2 Drop	Visible		R341C	R341C-11-Oct-18-Classics I-4C	ethompson	Fraser	25 minutes
2018/10/15 06:37:02	Plate Move - Imager to Stage	8837		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-AmSO4-4C	ethompson	Fraser	0 minute
2018/10/15 06:35:49	Plate Move - Storage to Stage	8839		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-Classics I-4C	ethompson	Fraser	0 minute
2018/10/15 06:12:47	Plate Inspection (Scheduled)	8837	83495	96 Well MRC, 2 Drop	Visible		R341C	R341C-11-Oct-18-AmSO4-4C	ethompson	Fraser	24.1 minutes
2018/10/15 06:12:14	Plate Move - Storage to Stage	8837		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-AmSO4-4C	ethompson	Fraser	0 minute
2018/10/14 07:49:24	Plate Move - Imager to Stage	8846		96 Well Greiner Hanging, 1 Drop	Plate Movement		R341C	R341C-11-Oct-18-MemGold 2-4C	ethompson	Fraser	0 minute
2018/10/14 07:43:00	Plate Inspection (Scheduled)	8846	83429	96 Well Greiner Hanging, 1 Drop	Visible		R341C	R341C-11-Oct-18-MemGold 2-4C	ethompson	Fraser	6.2 minutes
2018/10/14 07:42:27	Plate Move - Imager to Stage	8840		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-Classics II-4C	ethompson	Fraser	0 minute
2018/10/14 07:42:11	Plate Move - Storage to Stage	8846		96 Well Greiner Hanging, 1 Drop	Plate Movement		R341C	R341C-11-Oct-18-MemGold 2-4C	ethompson	Fraser	0 minute
2018/10/14 07:25:48	Plate Inspection (Scheduled)	8840	83428	96 Well MRC, 2 Drop	Visible		R341C	R341C-11-Oct-18-Classics II-4C	ethompson	Fraser	16.5 minutes
2018/10/14 07:25:15	Plate Move - Imager to Stage	8838		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-ComPas-4C	ethompson	Fraser	0 minute
2018/10/14 07:24:05	Plate Move - Storage to Stage	8840		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-Classics II-4C	ethompson	Fraser	0 minute
2018/10/14 07:03:18	Plate Inspection (Scheduled)	8838	83427	96 Well MRC, 2 Drop	Visible		R341C	R341C-11-Oct-18-ComPas-4C	ethompson	Fraser	21.8 minutes
2018/10/14 07:02:45	Plate Move - Imager to Stage	8839		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-Classics I-4C	ethompson	Fraser	0 minute
2018/10/14 07:01:42	Plate Move - Storage to Stage	8838		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-ComPas-4C	ethompson	Fraser	0 minute
2018/10/14 06:37:32	Plate Inspection (Scheduled)	8839	83426	96 Well MRC, 2 Drop	Visible		R341C	R341C-11-Oct-18-Classics I-4C	ethompson	Fraser	25 minutes
2018/10/14 06:36:59	Plate Move - Imager to Stage	8837		96 Well MRC, 2 Drop	Plate Movement		R341C	R341C-11-Oct-18-AmSO4-4C	ethompson	Fraser	0 minute
